"replicate","prior","correlation","mse","centers"
"6","proportions",-0.1,1.1245748286837,"4"
"6","proportions",0,1.17490659512831,"4"
"6","proportions",0.1,1.12609664099871,"4"
"6","proportions",0.2,1.05281313771421,"4"
"6","proportions",0.3,0.991875454994653,"4"
"6","proportions",0.4,0.922544885570556,"4"
"6","proportions",0.5,0.837815327081859,"4"
"6","proportions",0.6,0.730041750767472,"4"
"6","proportions",0.7,0.605133485540292,"4"
"6","proportions",0.8,0.452211688658405,"4"
"6","proportions",0.9,0.288447605817136,"4"
"6","proportions",1,0.121663662370905,"4"
"6","proportions",-1,0.0815762558424119,"5"
"6","proportions",-0.9,0.257047304343945,"5"
"6","proportions",-0.8,0.425434941940113,"5"
"6","proportions",-0.7,0.578863690581047,"5"
"6","proportions",-0.6,0.710992160551339,"5"
"6","proportions",-0.5,0.815469011660303,"5"
"6","proportions",-0.4,0.906460011473971,"5"
"6","proportions",-0.3,0.966012656972487,"5"
"6","proportions",-0.2,0.993782048120844,"5"
"6","proportions",-0.1,0.993656317863391,"5"
"6","proportions",0,0.990273349307931,"5"
"6","proportions",0.1,0.991295334374823,"5"
"6","proportions",0.2,1.01873761437625,"5"
"6","proportions",0.3,0.986996377868939,"5"
"6","proportions",0.4,0.914961322926719,"5"
"6","proportions",0.5,0.823898794357637,"5"
"6","proportions",0.6,0.717294474661309,"5"
"6","proportions",0.7,0.577954549352197,"5"
"6","proportions",0.8,0.426650240536246,"5"
"6","proportions",0.9,0.259779775247399,"5"
"6","proportions",1,0.0827025405882232,"5"
"7","equal",-1,1.00762271957505,"1"
"7","equal",-0.9,1.00230360229627,"1"
"7","equal",-0.8,0.999991701708009,"1"
"7","equal",-0.7,0.998232683978922,"1"
"7","equal",-0.6,0.99678664458634,"1"
"7","equal",-0.5,0.995560041598481,"1"
"7","equal",-0.4,0.994505339258817,"1"
"7","equal",-0.3,0.993595207306253,"1"
"7","equal",-0.2,0.99281306713137,"1"
"7","equal",-0.1,0.992148935857698,"1"
"7","equal",0,0.991597433966707,"1"
"7","equal",0.1,0.991156859108716,"1"
"7","equal",0.2,0.990828913633405,"1"
"7","equal",0.3,0.990618977059307,"1"
"7","equal",0.4,0.990537032262888,"1"
"7","equal",0.5,0.99059965785357,"1"
"7","equal",0.6,0.990834184092447,"1"
"7","equal",0.7,0.991288146736047,"1"
"7","equal",0.8,0.992055087716152,"1"
"7","equal",0.9,0.993374911555431,"1"
"7","equal",1,0.997701952085229,"1"
"7","equal",-1,0.369224092958433,"2"
"7","equal",-0.9,0.496701666529415,"2"
"7","equal",-0.8,0.616539365956447,"2"
"7","equal",-0.7,0.739279695575046,"2"
"7","equal",-0.6,0.867383669913467,"2"
"7","equal",-0.5,0.993635615056851,"2"
"7","equal",-0.4,1.12724510682597,"2"
"7","equal",-0.3,1.25490487091802,"2"
"7","equal",-0.2,1.3910927086561,"2"
"7","equal",-0.1,1.51613448221708,"2"
"7","equal",0,1.63209572127525,"2"
"7","equal",0.1,1.50378255859619,"2"
"7","equal",0.2,1.38040759561866,"2"
"7","equal",0.3,1.2534377889651,"2"
"7","equal",0.4,1.13695979086928,"2"
"7","equal",0.5,1.00714924505919,"2"
"7","equal",0.6,0.884729308583092,"2"
"7","equal",0.7,0.762506506193017,"2"
"7","equal",0.8,0.625164838357938,"2"
"7","equal",0.9,0.493918019165162,"2"
"7","equal",1,0.360928993056041,"2"
"7","equal",-1,0.190734188415622,"3"
"7","equal",-0.9,0.364834349498938,"3"
"7","equal",-0.8,0.55602939885955,"3"
"7","equal",-0.7,0.765853806817426,"3"
"7","equal",-0.6,0.983825540613987,"3"
"7","equal",-0.5,1.21336828502309,"3"
"7","equal",-0.4,1.44851499791138,"3"
"7","equal",-0.3,1.71232549102729,"3"
"7","equal",-0.2,1.98290837561697,"3"
"7","equal",-0.1,2.25723734211934,"3"
"7","equal",0,2.48059569726161,"3"
"7","equal",0.1,2.21582451904309,"3"
"7","equal",0.2,1.96822349793182,"3"
"7","equal",0.3,1.72193718820154,"3"
"7","equal",0.4,1.45943559013755,"3"
"7","equal",0.5,1.21898751651205,"3"
"7","equal",0.6,0.98940693042471,"3"
"7","equal",0.7,0.765132420176946,"3"
"7","equal",0.8,0.557900531121901,"3"
"7","equal",0.9,0.364561596804334,"3"
"7","equal",1,0.192219427290131,"3"
"7","equal",-1,0.118461643436215,"4"
"7","equal",-0.9,0.313270976908475,"4"
"7","equal",-0.8,0.530494559913229,"4"
"7","equal",-0.7,0.791001866759858,"4"
"7","equal",-0.6,1.08022320831593,"4"
"7","equal",-0.5,1.39262013760016,"4"
"7","equal",-0.4,1.72444015557062,"4"
"7","equal",-0.3,2.09453965107149,"4"
"7","equal",-0.2,2.50549837605959,"4"
"7","equal",-0.1,2.90971649388931,"4"
"7","equal",0,3.26934488083091,"4"
"7","equal",0.1,2.88214391665707,"4"
"7","equal",0.2,2.49191402795624,"4"
"7","equal",0.3,2.11914379997136,"4"
"7","equal",0.4,1.76876072331543,"4"
"7","equal",0.5,1.42631052180579,"4"
"7","equal",0.6,1.10655212107565,"4"
"7","equal",0.7,0.820921519186641,"4"
"7","equal",0.8,0.546312227580627,"4"
"7","equal",0.9,0.313557407878185,"4"
"7","equal",1,0.118319228998288,"4"
"7","equal",-1,0.0796849673430298,"5"
"7","equal",-0.9,0.283718175670499,"5"
"7","equal",-0.8,0.54353873841916,"5"
"7","equal",-0.7,0.832309043591451,"5"
"7","equal",-0.6,1.1792083753552,"5"
"7","equal",-0.5,1.57888580582895,"5"
"7","equal",-0.4,2.01126382878845,"5"
"7","equal",-0.3,2.45717256154223,"5"
"7","equal",-0.2,2.99841033487352,"5"
"7","equal",-0.1,3.54307654121211,"5"
"7","equal",0,4.00271817146742,"5"
"7","equal",0.1,3.46819216892899,"5"
"7","equal",0.2,2.9785265710762,"5"
"7","equal",0.3,2.496338067454,"5"
"7","equal",0.4,2.03710931670449,"5"
"7","equal",0.5,1.58634128417667,"5"
"7","equal",0.6,1.19542625387152,"5"
"7","equal",0.7,0.847890633899771,"5"
"7","equal",0.8,0.538381988483231,"5"
"7","equal",0.9,0.285415585235316,"5"
"7","equal",1,0.0811701428536257,"5"
"7","proportions",-1,1.00762271957505,"1"
"7","proportions",-0.9,1.00230360229627,"1"
"7","proportions",-0.8,0.999991701708009,"1"
"7","proportions",-0.7,0.998232683978922,"1"
"7","proportions",-0.6,0.99678664458634,"1"
"7","proportions",-0.5,0.995560041598481,"1"
"7","proportions",-0.4,0.994505339258817,"1"
"7","proportions",-0.3,0.993595207306253,"1"
"7","proportions",-0.2,0.99281306713137,"1"
"7","proportions",-0.1,0.992148935857698,"1"
"7","proportions",0,0.991597433966707,"1"
"7","proportions",0.1,0.991156859108716,"1"
"7","proportions",0.2,0.990828913633405,"1"
"7","proportions",0.3,0.990618977059307,"1"
"7","proportions",0.4,0.990537032262888,"1"
"7","proportions",0.5,0.99059965785357,"1"
"7","proportions",0.6,0.990834184092447,"1"
"7","proportions",0.7,0.991288146736047,"1"
"7","proportions",0.8,0.992055087716152,"1"
"7","proportions",0.9,0.993374911555431,"1"
"7","proportions",1,0.997701952085229,"1"
"7","proportions",-1,0.369271702436051,"2"
"7","proportions",-0.9,0.497212916913041,"2"
"7","proportions",-0.8,0.616682344870727,"2"
"7","proportions",-0.7,0.739731717764018,"2"
"7","proportions",-0.6,0.867808884201366,"2"
"7","proportions",-0.5,0.990943936516109,"2"
"7","proportions",-0.4,1.12553569520262,"2"
"7","proportions",-0.3,1.25473254939,"2"
"7","proportions",-0.2,1.39325226483473,"2"
"7","proportions",-0.1,1.52173015616735,"2"
"7","proportions",0,1.63634919918808,"2"
"7","proportions",0.1,1.50529254615388,"2"
"7","proportions",0.2,1.38364255715315,"2"
"7","proportions",0.3,1.24989649290037,"2"
"7","proportions",0.4,1.1328305114802,"2"
"7","proportions",0.5,1.00984409394606,"2"
"7","proportions",0.6,0.886006610695019,"2"
"7","proportions",0.7,0.764222817356936,"2"
"7","proportions",0.8,0.625202873245106,"2"
"7","proportions",0.9,0.493839714107643,"2"
"7","proportions",1,0.36100461105062,"2"
"7","proportions",-1,0.196064699095381,"3"
"7","proportions",-0.9,0.348203562167395,"3"
"7","proportions",-0.8,0.496057195407268,"3"
"7","proportions",-0.7,0.636217981058548,"3"
"7","proportions",-0.6,0.765336200391051,"3"
"7","proportions",-0.5,0.866792109185657,"3"
"7","proportions",-0.4,0.956809646076019,"3"
"7","proportions",-0.3,1.00132632095028,"3"
"7","proportions",-0.2,0.995288863277265,"3"
"7","proportions",-0.1,0.992132758009798,"3"
"7","proportions",0,0.99183049678032,"3"
"7","proportions",0.1,0.99129112840036,"3"
"7","proportions",0.2,0.996864640368839,"3"
"7","proportions",0.3,1.00765835737334,"3"
"7","proportions",0.4,0.982374014743618,"3"
"7","proportions",0.5,0.90257070852832,"3"
"7","proportions",0.6,0.783685579556674,"3"
"7","proportions",0.7,0.651436400979247,"3"
"7","proportions",0.8,0.504578369841962,"3"
"7","proportions",0.9,0.35274360423421,"3"
"7","proportions",1,0.196971662189186,"3"
"7","proportions",-1,0.121482237810395,"4"
"7","proportions",-0.9,0.287687154163632,"4"
"7","proportions",-0.8,0.445210660677744,"4"
"7","proportions",-0.7,0.592684735447192,"4"
"7","proportions",-0.6,0.726464319448565,"4"
"7","proportions",-0.5,0.835906696863757,"4"
"7","proportions",-0.4,0.91989391021826,"4"
"7","proportions",-0.3,0.986351162652552,"4"
"7","proportions",-0.2,1.06501525724081,"4"
"7","proportions",-0.1,1.12438591196753,"4"
"7","proportions",0,1.15496417425681,"4"
"7","proportions",0.1,1.12620923784102,"4"
"7","proportions",0.2,1.05439964478854,"4"
"7","proportions",0.3,0.996101475497626,"4"
"7","proportions",0.4,0.925439743813513,"4"
"7","proportions",0.5,0.841609181409911,"4"
"7","proportions",0.6,0.73115185701342,"4"
"7","proportions",0.7,0.605065244650308,"4"
"7","proportions",0.8,0.44922347663005,"4"
"7","proportions",0.9,0.288638615718325,"4"
"7","proportions",1,0.121523898130669,"4"
"7","proportions",-1,0.0816083615101095,"5"
"7","proportions",-0.9,0.256601298499057,"5"
"7","proportions",-0.8,0.42564160417489,"5"
"7","proportions",-0.7,0.575978481879254,"5"
"7","proportions",-0.6,0.71020577602586,"5"
"7","proportions",-0.5,0.816722805409259,"5"
"7","proportions",-0.4,0.901477033000906,"5"
"7","proportions",-0.3,0.964405838027107,"5"
"7","proportions",-0.2,0.99520017612936,"5"
"7","proportions",-0.1,0.995231268997986,"5"
"7","proportions",0,0.992327197516178,"5"
"7","proportions",0.1,0.995173559647713,"5"
"7","proportions",0.2,1.01794859427159,"5"
"7","proportions",0.3,0.987350280510777,"5"
"7","proportions",0.4,0.914265472157663,"5"
"7","proportions",0.5,0.825755789759951,"5"
"7","proportions",0.6,0.717645865370835,"5"
"7","proportions",0.7,0.579612303543154,"5"
"7","proportions",0.8,0.428205660493608,"5"
"7","proportions",0.9,0.259717265187014,"5"
"7","proportions",1,0.0826647303586368,"5"
"8","equal",-1,1.01344440424255,"1"
"8","equal",-0.9,1.01578826291347,"1"
"8","equal",-0.8,1.01651378586461,"1"
"8","equal",-0.7,1.01694177452676,"1"
"8","equal",-0.6,1.01720133368296,"1"
"8","equal",-0.5,1.0173428029878,"1"
"8","equal",-0.4,1.01739176384118,"1"
"8","equal",-0.3,1.01736292404183,"1"
"8","equal",-0.2,1.01726520537973,"1"
"8","equal",-0.1,1.01710398014669,"1"
"8","equal",0,1.01688214333429,"1"
"8","equal",0.1,1.01660061106318,"1"
"8","equal",0.2,1.01625846721271,"1"
"8","equal",0.3,1.0158528167913,"1"
"8","equal",0.4,1.01537828750715,"1"
"8","equal",0.5,1.01482595757026,"1"
"8","equal",0.6,1.01418111918191,"1"
"8","equal",0.7,1.0134181909422,"1"
"8","equal",0.8,1.01248683319654,"1"
"8","equal",0.9,1.01125794116189,"1"
"8","equal",1,1.00841071340747,"1"
"8","equal",-1,0.371001507939602,"2"
"8","equal",-0.9,0.497754706168847,"2"
"8","equal",-0.8,0.623488213828289,"2"
"8","equal",-0.7,0.748869855645411,"2"
"8","equal",-0.6,0.874699227540065,"2"
"8","equal",-0.5,0.998310221569192,"2"
"8","equal",-0.4,1.134596952694,"2"
"8","equal",-0.3,1.26933206515514,"2"
"8","equal",-0.2,1.39571653497568,"2"
"8","equal",-0.1,1.5163906367169,"2"
"8","equal",0,1.6489668556717,"2"
"8","equal",0.1,1.51759725254071,"2"
"8","equal",0.2,1.39016965354484,"2"
"8","equal",0.3,1.25913206813567,"2"
"8","equal",0.4,1.13485149878292,"2"
"8","equal",0.5,1.0036477511503,"2"
"8","equal",0.6,0.872798057343827,"2"
"8","equal",0.7,0.748184519452903,"2"
"8","equal",0.8,0.623134200829805,"2"
"8","equal",0.9,0.498160653878763,"2"
"8","equal",1,0.367770237503353,"2"
"8","equal",-1,0.193004633611266,"3"
"8","equal",-0.9,0.366871004711324,"3"
"8","equal",-0.8,0.557163232191616,"3"
"8","equal",-0.7,0.756026525849413,"3"
"8","equal",-0.6,0.975408144607452,"3"
"8","equal",-0.5,1.20527167134968,"3"
"8","equal",-0.4,1.44451955330089,"3"
"8","equal",-0.3,1.69558613754964,"3"
"8","equal",-0.2,1.96225481450742,"3"
"8","equal",-0.1,2.25606020973166,"3"
"8","equal",0,2.52063453852308,"3"
"8","equal",0.1,2.25231326973354,"3"
"8","equal",0.2,1.97824659761771,"3"
"8","equal",0.3,1.71882108575556,"3"
"8","equal",0.4,1.46149261223524,"3"
"8","equal",0.5,1.21538993974103,"3"
"8","equal",0.6,0.987825351597192,"3"
"8","equal",0.7,0.765507937447374,"3"
"8","equal",0.8,0.555439075618314,"3"
"8","equal",0.9,0.363449571275814,"3"
"8","equal",1,0.193832758801962,"3"
"8","equal",-1,0.120097918507681,"4"
"8","equal",-0.9,0.306480149559754,"4"
"8","equal",-0.8,0.532104909361618,"4"
"8","equal",-0.7,0.793524080705148,"4"
"8","equal",-0.6,1.07684729201546,"4"
"8","equal",-0.5,1.38070242823308,"4"
"8","equal",-0.4,1.7064318445555,"4"
"8","equal",-0.3,2.07653341085473,"4"
"8","equal",-0.2,2.45838650303345,"4"
"8","equal",-0.1,2.86102797832947,"4"
"8","equal",0,2.27526058699296,"4"
"8","equal",0.1,2.89332962061656,"4"
"8","equal",0.2,2.49391638456288,"4"
"8","equal",0.3,2.12480232169937,"4"
"8","equal",0.4,1.75067281205939,"4"
"8","equal",0.5,1.40853776930268,"4"
"8","equal",0.6,1.07480812392918,"4"
"8","equal",0.7,0.787915667926914,"4"
"8","equal",0.8,0.531049802446551,"4"
"8","equal",0.9,0.313793244087715,"4"
"8","equal",1,0.119173906600185,"4"
"8","equal",-1,0.0832333943528309,"5"
"8","equal",-0.9,0.285324686464012,"5"
"8","equal",-0.8,0.523623125127129,"5"
"8","equal",-0.7,0.812952650379248,"5"
"8","equal",-0.6,1.15240119693766,"5"
"8","equal",-0.5,1.52243950666581,"5"
"8","equal",-0.4,1.95815555504717,"5"
"8","equal",-0.3,2.41758972269966,"5"
"8","equal",-0.2,2.89241139753232,"5"
"8","equal",-0.1,3.40540160129391,"5"
"8","equal",0,2.70111342959681,"5"
"8","equal",0.1,3.41325513471298,"5"
"8","equal",0.2,2.90294800165222,"5"
"8","equal",0.3,2.40903064091085,"5"
"8","equal",0.4,1.9720564310426,"5"
"8","equal",0.5,1.54727254375471,"5"
"8","equal",0.6,1.15501285754829,"5"
"8","equal",0.7,0.822385655421547,"5"
"8","equal",0.8,0.528825983078699,"5"
"8","equal",0.9,0.284028565613422,"5"
"8","equal",1,0.080310447825493,"5"
"8","proportions",-1,1.01344440424255,"1"
"8","proportions",-0.9,1.01578826291347,"1"
"8","proportions",-0.8,1.01651378586461,"1"
"8","proportions",-0.7,1.01694177452676,"1"
"8","proportions",-0.6,1.01720133368296,"1"
"8","proportions",-0.5,1.0173428029878,"1"
"8","proportions",-0.4,1.01739176384118,"1"
"8","proportions",-0.3,1.01736292404183,"1"
"8","proportions",-0.2,1.01726520537973,"1"
"8","proportions",-0.1,1.01710398014669,"1"
"8","proportions",0,1.01688214333429,"1"
"8","proportions",0.1,1.01660061106318,"1"
"8","proportions",0.2,1.01625846721271,"1"
"8","proportions",0.3,1.0158528167913,"1"
"8","proportions",0.4,1.01537828750715,"1"
"8","proportions",0.5,1.01482595757026,"1"
"8","proportions",0.6,1.01418111918191,"1"
"8","proportions",0.7,1.0134181909422,"1"
"8","proportions",0.8,1.01248683319654,"1"
"8","proportions",0.9,1.01125794116189,"1"
"8","proportions",1,1.00841071340747,"1"
"8","proportions",-1,0.371009600104342,"2"
"8","proportions",-0.9,0.498144577948852,"2"
"8","proportions",-0.8,0.621942334079697,"2"
"8","proportions",-0.7,0.749385705741362,"2"
"8","proportions",-0.6,0.880076334109307,"2"
"8","proportions",-0.5,1.00068081554367,"2"
"8","proportions",-0.4,1.13104558825605,"2"
"8","proportions",-0.3,1.25949072005006,"2"
"8","proportions",-0.2,1.39215574445141,"2"
"8","proportions",-0.1,1.52669456760952,"2"
"8","proportions",0,1.62457322918484,"2"
"8","proportions",0.1,1.54179138127326,"2"
"8","proportions",0.2,1.40036541028877,"2"
"8","proportions",0.3,1.25872108534967,"2"
"8","proportions",0.4,1.12965707860666,"2"
"8","proportions",0.5,1.00403358707193,"2"
"8","proportions",0.6,0.873365790796646,"2"
"8","proportions",0.7,0.749522019708426,"2"
"8","proportions",0.8,0.621955512961043,"2"
"8","proportions",0.9,0.49915294577758,"2"
"8","proportions",1,0.367920548319774,"2"
"8","proportions",-1,0.198808937941149,"3"
"8","proportions",-0.9,0.350079888376763,"3"
"8","proportions",-0.8,0.503169149594333,"3"
"8","proportions",-0.7,0.647340928525624,"3"
"8","proportions",-0.6,0.780198741013154,"3"
"8","proportions",-0.5,0.888830562841535,"3"
"8","proportions",-0.4,0.969264762405087,"3"
"8","proportions",-0.3,1.01754869733379,"3"
"8","proportions",-0.2,1.02271236343284,"3"
"8","proportions",-0.1,1.01740112192383,"3"
"8","proportions",0,1.0169404661632,"3"
"8","proportions",0.1,1.01659183987374,"3"
"8","proportions",0.2,1.01720682513563,"3"
"8","proportions",0.3,1.01689518231476,"3"
"8","proportions",0.4,0.96745347859282,"3"
"8","proportions",0.5,0.894689988731258,"3"
"8","proportions",0.6,0.782125364273843,"3"
"8","proportions",0.7,0.648251152580979,"3"
"8","proportions",0.8,0.503794907188504,"3"
"8","proportions",0.9,0.353496797508481,"3"
"8","proportions",1,0.19936885412645,"3"
"8","proportions",-1,0.123461472527323,"4"
"8","proportions",-0.9,0.290477225471053,"4"
"8","proportions",-0.8,0.447926769045524,"4"
"8","proportions",-0.7,0.60176621502612,"4"
"8","proportions",-0.6,0.73796360807212,"4"
"8","proportions",-0.5,0.849964033408732,"4"
"8","proportions",-0.4,0.940758170060019,"4"
"8","proportions",-0.3,1.01138625874241,"4"
"8","proportions",-0.2,1.08154455143117,"4"
"8","proportions",-0.1,1.15295333857357,"4"
"8","proportions",0,1.21710449388134,"4"
"8","proportions",0.1,1.15664280262248,"4"
"8","proportions",0.2,1.08146568118455,"4"
"8","proportions",0.3,1.00926224407304,"4"
"8","proportions",0.4,0.936329650674398,"4"
"8","proportions",0.5,0.842861502745494,"4"
"8","proportions",0.6,0.734637157800069,"4"
"8","proportions",0.7,0.603807393989819,"4"
"8","proportions",0.8,0.454858757639757,"4"
"8","proportions",0.9,0.292609098160062,"4"
"8","proportions",1,0.122326257218205,"4"
"8","proportions",-1,0.084943791726976,"5"
"8","proportions",-0.9,0.262206714113152,"5"
"8","proportions",-0.8,0.430497884398363,"5"
"8","proportions",-0.7,0.586114851051515,"5"
"8","proportions",-0.6,0.725583206148114,"5"
"8","proportions",-0.5,0.833715402666621,"5"
"8","proportions",-0.4,0.924691045162706,"5"
"8","proportions",-0.3,0.998109423342688,"5"
"8","proportions",-0.2,1.02703815024977,"5"
"8","proportions",-0.1,1.02462706761755,"5"
"8","proportions",0,1.01700452161054,"5"
"8","proportions",0.1,1.03260971228481,"5"
"8","proportions",0.2,1.02665726023051,"5"
"8","proportions",0.3,1.00314904136716,"5"
"8","proportions",0.4,0.928664802446755,"5"
"8","proportions",0.5,0.837560840965633,"5"
"8","proportions",0.6,0.71879476475492,"5"
"8","proportions",0.7,0.584898389946963,"5"
"8","proportions",0.8,0.429462504095466,"5"
"8","proportions",0.9,0.258157045788698,"5"
"8","proportions",1,0.082074681341231,"5"
"9","equal",-1,1.01257078632535,"1"
"9","equal",-0.9,1.01582492278531,"1"
"9","equal",-0.8,1.01709853068623,"1"
"9","equal",-0.7,1.01800801441352,"1"
"9","equal",-0.6,1.01871137314297,"1"
"9","equal",-0.5,1.01927021283334,"1"
"9","equal",-0.4,1.01971584014891,"1"
"9","equal",-0.3,1.0200662545783,"1"
"9","equal",-0.2,1.02033237465944,"1"
"9","equal",-0.1,1.02052077503391,"1"
"9","equal",0,1.02063499860905,"1"
"9","equal",0.1,1.02067616653858,"1"
"9","equal",0.2,1.02064315766878,"1"
"9","equal",0.3,1.02053242909231,"1"
"9","equal",0.4,1.02033740616758,"1"
"9","equal",0.5,1.02004717035668,"1"
"9","equal",0.6,1.01964372217099,"1"
"9","equal",0.7,1.0190957549462,"1"
"9","equal",0.8,1.01834166272359,"1"
"9","equal",0.9,1.01722344632733,"1"
"9","equal",1,1.01412470137205,"1"
"9","equal",-1,0.371230177664993,"2"
"9","equal",-0.9,0.499978600746652,"2"
"9","equal",-0.8,0.630577543188207,"2"
"9","equal",-0.7,0.754641879065067,"2"
"9","equal",-0.6,0.879313425467164,"2"
"9","equal",-0.5,1.00629564337275,"2"
"9","equal",-0.4,1.14138165087913,"2"
"9","equal",-0.3,1.2758185476035,"2"
"9","equal",-0.2,1.40125269515417,"2"
"9","equal",-0.1,1.52113245272502,"2"
"9","equal",0,1.65549223526832,"2"
"9","equal",0.1,1.51642056987147,"2"
"9","equal",0.2,1.39182334010933,"2"
"9","equal",0.3,1.25893226477618,"2"
"9","equal",0.4,1.1323531547251,"2"
"9","equal",0.5,1.00116340028903,"2"
"9","equal",0.6,0.870522988066037,"2"
"9","equal",0.7,0.746047371003391,"2"
"9","equal",0.8,0.623610055376373,"2"
"9","equal",0.9,0.499323478257404,"2"
"9","equal",1,0.368863994093003,"2"
"9","equal",-1,0.193888937476441,"3"
"9","equal",-0.9,0.369391508072622,"3"
"9","equal",-0.8,0.560258652392712,"3"
"9","equal",-0.7,0.760132502260073,"3"
"9","equal",-0.6,0.982424229647822,"3"
"9","equal",-0.5,1.21366920171431,"3"
"9","equal",-0.4,1.45794932156286,"3"
"9","equal",-0.3,1.70884342630158,"3"
"9","equal",-0.2,1.97127282784949,"3"
"9","equal",-0.1,2.26650171137599,"3"
"9","equal",0,2.5369646371345,"3"
"9","equal",0.1,2.26131084787462,"3"
"9","equal",0.2,1.98846281885439,"3"
"9","equal",0.3,1.72109762747403,"3"
"9","equal",0.4,1.46345036504045,"3"
"9","equal",0.5,1.21519387217239,"3"
"9","equal",0.6,0.990945455434032,"3"
"9","equal",0.7,0.767182308060304,"3"
"9","equal",0.8,0.557468502478906,"3"
"9","equal",0.9,0.364179327817313,"3"
"9","equal",1,0.194549099892582,"3"
"9","equal",-1,0.119952877439664,"4"
"9","equal",-0.9,0.306812802233011,"4"
"9","equal",-0.8,0.536176706407069,"4"
"9","equal",-0.7,0.797479403434483,"4"
"9","equal",-0.6,1.08075368714775,"4"
"9","equal",-0.5,1.38914401235158,"4"
"9","equal",-0.4,1.71634068686072,"4"
"9","equal",-0.3,2.09851590737129,"4"
"9","equal",-0.2,2.48222316617572,"4"
"9","equal",-0.1,2.88199284007536,"4"
"9","equal",0,2.22502439416779,"4"
"9","equal",0.1,2.90939641788226,"4"
"9","equal",0.2,2.5158052051296,"4"
"9","equal",0.3,2.13893016079891,"4"
"9","equal",0.4,1.75249650324182,"4"
"9","equal",0.5,1.42026976971968,"4"
"9","equal",0.6,1.08186039816966,"4"
"9","equal",0.7,0.791522177509314,"4"
"9","equal",0.8,0.532468456506593,"4"
"9","equal",0.9,0.31654442690211,"4"
"9","equal",1,0.119730546182433,"4"
"9","equal",-1,0.083266927813834,"5"
"9","equal",-0.9,0.285097931195883,"5"
"9","equal",-0.8,0.524004590418747,"5"
"9","equal",-0.7,0.819169116089286,"5"
"9","equal",-0.6,1.16306758526408,"5"
"9","equal",-0.5,1.54535083415963,"5"
"9","equal",-0.4,1.97580739014367,"5"
"9","equal",-0.3,2.44113016344971,"5"
"9","equal",-0.2,2.91893800676689,"5"
"9","equal",-0.1,3.46391243901827,"5"
"9","equal",0,2.72080934640865,"5"
"9","equal",0.1,3.44053389662572,"5"
"9","equal",0.2,2.93380310411328,"5"
"9","equal",0.3,2.43382820212041,"5"
"9","equal",0.4,1.97476520828784,"5"
"9","equal",0.5,1.5556859034355,"5"
"9","equal",0.6,1.16225919711546,"5"
"9","equal",0.7,0.8290623956174,"5"
"9","equal",0.8,0.534096948437367,"5"
"9","equal",0.9,0.282377284668236,"5"
"9","equal",1,0.0801745522333909,"5"
"9","proportions",-1,1.01257078632535,"1"
"9","proportions",-0.9,1.01582492278531,"1"
"9","proportions",-0.8,1.01709853068623,"1"
"9","proportions",-0.7,1.01800801441352,"1"
"9","proportions",-0.6,1.01871137314297,"1"
"9","proportions",-0.5,1.01927021283334,"1"
"9","proportions",-0.4,1.01971584014891,"1"
"9","proportions",-0.3,1.0200662545783,"1"
"9","proportions",-0.2,1.02033237465944,"1"
"9","proportions",-0.1,1.02052077503391,"1"
"9","proportions",0,1.02063499860905,"1"
"9","proportions",0.1,1.02067616653858,"1"
"9","proportions",0.2,1.02064315766878,"1"
"9","proportions",0.3,1.02053242909231,"1"
"9","proportions",0.4,1.02033740616758,"1"
"9","proportions",0.5,1.02004717035668,"1"
"9","proportions",0.6,1.01964372217099,"1"
"9","proportions",0.7,1.0190957549462,"1"
"9","proportions",0.8,1.01834166272359,"1"
"9","proportions",0.9,1.01722344632733,"1"
"9","proportions",1,1.01412470137205,"1"
"9","proportions",-1,0.371230376971777,"2"
"9","proportions",-0.9,0.499984069959151,"2"
"9","proportions",-0.8,0.628660800820942,"2"
"9","proportions",-0.7,0.757277653025505,"2"
"9","proportions",-0.6,0.882315812989555,"2"
"9","proportions",-0.5,1.00788501462812,"2"
"9","proportions",-0.4,1.13984411992483,"2"
"9","proportions",-0.3,1.26428365677545,"2"
"9","proportions",-0.2,1.40105169906823,"2"
"9","proportions",-0.1,1.53517942676507,"2"
"9","proportions",0,1.6303010611655,"2"
"9","proportions",0.1,1.53615015535224,"2"
"9","proportions",0.2,1.401356540564,"2"
"9","proportions",0.3,1.26050597077852,"2"
"9","proportions",0.4,1.12605640338316,"2"
"9","proportions",0.5,1.00202204232666,"2"
"9","proportions",0.6,0.868489387883288,"2"
"9","proportions",0.7,0.750366136771901,"2"
"9","proportions",0.8,0.623441007479482,"2"
"9","proportions",0.9,0.501930906918872,"2"
"9","proportions",1,0.369194171999316,"2"
"9","proportions",-1,0.199482090734101,"3"
"9","proportions",-0.9,0.351795963593291,"3"
"9","proportions",-0.8,0.505774816748291,"3"
"9","proportions",-0.7,0.650843535571303,"3"
"9","proportions",-0.6,0.783324428084211,"3"
"9","proportions",-0.5,0.892019510786711,"3"
"9","proportions",-0.4,0.974464002791758,"3"
"9","proportions",-0.3,1.01876216931183,"3"
"9","proportions",-0.2,1.02725062946352,"3"
"9","proportions",-0.1,1.02135870194751,"3"
"9","proportions",0,1.02114382343563,"3"
"9","proportions",0.1,1.02123950327408,"3"
"9","proportions",0.2,1.02364964658449,"3"
"9","proportions",0.3,1.01678323692428,"3"
"9","proportions",0.4,0.972495576261054,"3"
"9","proportions",0.5,0.892585065789088,"3"
